Date,Location,Gear,Treatment,Cage,Bag,Oyster,Height,Length,Width,Cup.ratio,Shell.shape,Replicate
8/15/22,Inside,BP,BPi,,,80,44,34,13,0.30,0.80,BPi
8/15/22,Inside,BP,BPi,,,81,52,34,14,0.27,0.52,BPi
8/15/22,Inside,BP,BPi,,,82,64,38,18,0.28,0.57,BPi
8/15/22,Inside,BP,BPi,,,83,49,32,15,0.31,0.08,BPi
8/15/22,Inside,BP,BPi,,,84,53,43,18,0.34,0.99,BPi
8/15/22,Inside,BP,BPi,,,85,43,33,14,0.33,0.46,BPi
8/15/22,Inside,BP,BPi,,,86,46,34,12,0.26,1.09,BPi
8/15/22,Inside,BP,BPi,,,87,50,39,13,0.26,1.70,BPi
8/15/22,Inside,BP,BPi,,,88,55,34,18,0.33,0.12,BPi
8/15/22,Inside,BP,BPi,,,89,68,38,15,0.22,2.39,BPi
8/15/22,Inside,BP,BPi,,,90,54,39,17,0.31,0.26,BPi
8/15/22,Inside,BP,BPi,,,91,46,32,10,0.22,1.82,BPi
8/15/22,Inside,BP,BPi,,,92,49,34,12,0.24,1.15,BPi
8/15/22,Inside,BP,BPi,,,93,44,32,16,0.36,0.17,BPi
8/15/22,Outside,BP,BPo,,,1,54,44,17,0.31,1.30,BPo
8/15/22,Outside,BP,BPo,,,2,67,49,20,0.30,0.63,BPo
8/15/22,Outside,BP,BPo,,,3,59,38,15,0.25,0.89,BPo
8/15/22,Outside,BP,BPo,,,4,57,42,18,0.32,0.38,BPo
8/15/22,Outside,BP,BPo,,,5,65,46,23,0.35,0.12,BPo
8/15/22,Outside,BP,BPo,,,6,58,44,15,0.26,1.68,BPo
8/15/22,Outside,BP,BPo,,,7,56,34,17,0.30,0.23,BPo
8/15/22,Outside,BP,BPo,,,8,41,35,11,0.27,2.23,BPo
8/15/22,Outside,BP,BPo,,,9,46,32,14,0.30,0.17,BPo
8/15/22,Outside,BP,BPo,,,10,60,37,19,0.32,0.15,BPo
8/15/22,Outside,BP,BPo,,,11,44,33,12,0.27,0.92,BPo
8/15/22,Outside,BP,BPo,,,12,47,37,15,0.32,0.75,BPo
8/15/22,Outside,BP,BPo,,,13,55,46,13,0.24,3.65,BPo
8/15/22,Outside,BP,BPo,,,14,42,35,13,0.31,1.30,BPo
8/15/22,Outside,BP,BPo,,,15,54,47,16,0.30,2.62,BPo
8/15/22,Outside,BP,BPo,,,16,59,40,16,0.27,0.63,BPo
8/15/22,Outside,BP,BPo,,,17,49,37,13,0.27,1.23,BPo
8/15/22,Outside,BP,BPo,,,18,58,42,19,0.33,0.21,BPo
8/15/22,Outside,BP,BPo,,,19,61,41,21,0.34,0.02,BPo
8/15/22,Outside,BP,BPo,,,20,57,34,24,0.42,1.71,BPo
8/15/22,Outside,BP,BPo,,,21,57,40,15,0.26,0.93,BPo
8/15/22,Outside,BP,BPo,,,22,43,46,14,0.33,5.95,BPo
8/15/22,Outside,BP,BPo,,,23,62,45,19,0.31,0.42,BPo
8/15/22,Outside,BP,BPo,,,24,45,39,14,0.31,1.89,BPo
8/15/22,Outside,BP,BPo,,,25,63,42,20,0.32,0.04,BPo
8/15/22,Outside,BP,BPo,,,26,64,39,14,0.22,2.07,BPo
8/15/22,Outside,BP,BPo,,,27,64,44,17,0.27,0.87,BPo
8/15/22,Outside,BP,BPo,,,28,57,43,17,0.30,0.77,BPo
8/15/22,Outside,BP,BPo,,,29,54,35,14,0.26,0.72,BPo
8/15/22,Outside,BP,BPo,,,30,46,36,14,0.30,0.83,BPo
8/15/22,Outside,BP,BPo,,,31,52,37,15,0.29,0.47,BPo
8/15/22,Outside,BP,BPo,,,32,51,39,19,0.37,0.46,BPo
8/15/22,Outside,BP,BPo,,,33,57,43,16,0.28,1.08,BPo
8/15/22,Outside,BP,BPo,,,34,44,36,12,0.27,1.74,BPo
8/15/22,Outside,BP,BPo,,,35,62,38,14,0.23,1.75,BPo
8/15/22,Outside,BP,BPo,,,36,33,29,9,0.27,2.06,BPo
8/15/22,Outside,BP,BPo,,,37,49,30,13,0.27,0.57,BPo
8/15/22,Outside,BP,BPo,,,38,66,35,14,0.21,2.94,BPo
8/15/22,Outside,BP,BPo,,,39,59,45,17,0.29,1.07,BPo
8/15/22,Outside,BP,BPo,,,40,56,37,16,0.29,0.31,BPo
8/15/22,Outside,BP,BPo,,,41,54,40,12,0.22,2.45,BPo
8/15/22,Outside,BP,BPo,,,42,46,35,15,0.33,0.43,BPo
8/15/22,Outside,BP,BPo,,,43,63,34,16,0.25,1.53,BPo
8/15/22,Outside,BP,BPo,,,44,45,31,11,0.24,1.03,BPo
8/15/22,Outside,BP,BPo,,,45,46,32,15,0.33,0.05,BPo
8/15/22,Outside,BP,BPo,,,46,54,38,18,0.33,0.07,BPo
8/15/22,Outside,BP,BPo,,,47,48,38,14,0.29,1.16,BPo
8/15/22,Outside,BP,BPo,,,48,43,30,15,0.35,0.05,BPo
8/15/22,Outside,BP,BPo,,,49,61,41,15,0.25,1.25,BPo
8/15/22,Outside,BP,BPo,,,50,63,42,20,0.32,0.04,BPo
8/15/22,Outside,BP,BPo,,,51,60,47,17,0.28,1.49,BPo
8/15/22,Outside,BP,BPo,,,52,45,36,11,0.24,2.17,BPo
8/15/22,Outside,BP,BPo,,,53,67,42,19,0.28,0.41,BPo
8/15/22,Outside,BP,BPo,,,54,61,42,18,0.30,0.31,BPo
8/15/22,Outside,BP,BPo,,,55,51,38,15,0.29,0.65,BPo
8/15/22,Outside,BP,BPo,,,56,74,44,21,0.28,0.61,BPo
8/15/22,Outside,BP,BPo,,,57,56,38,14,0.25,1.07,BPo
8/15/22,Outside,BP,BPo,,,58,57,38,14,0.25,1.15,BPo
8/15/22,Outside,BP,BPo,,,59,67,42,19,0.28,0.41,BPo
8/15/22,Outside,BP,BPo,,,60,65,40,24,0.37,0.50,BPo
8/15/22,Outside,BP,BPo,,,61,51,37,15,0.29,0.49,BPo
8/15/22,Outside,BP,BPo,,,62,55,39,20,0.36,0.15,BPo
8/15/22,Outside,BP,BPo,,,63,58,37,17,0.29,0.22,BPo
8/15/22,Outside,BP,BPo,,,64,71,40,23,0.32,0.75,BPo
8/15/22,Outside,BP,BPo,,,65,47,34,18,0.38,0.29,BPo
8/15/22,Outside,BP,BPo,,,66,56,39,21,0.38,0.22,BPo
8/15/22,Outside,BP,BPo,,,67,74,43,21,0.28,0.73,BPo
8/15/22,Outside,BP,BPo,,,68,74,46,22,0.30,0.28,BPo
8/15/22,Outside,BP,BPo,,,69,63,38,24,0.38,0.81,BPo
8/15/22,Outside,BP,BPo,,,70,42,35,15,0.36,0.97,BPo
8/15/22,Outside,BP,BPo,,,71,67,53,19,0.28,1.80,BPo
8/15/22,Outside,BP,BPo,,,72,65,40,23,0.35,0.31,BPo
8/15/22,Outside,BP,BPo,,,73,50,41,14,0.28,1.85,BPo
8/15/22,Outside,BP,BPo,,,74,47,38,16,0.34,0.84,BPo
8/15/22,Outside,BP,BPo,,,75,59,38,16,0.27,0.54,BPo
8/15/22,Outside,BP,BPo,,,76,52,35,16,0.31,0.10,BPo
8/15/22,Outside,BP,BPo,,,77,63,49,22,0.35,0.66,BPo
8/15/22,Outside,BP,BPo,,,78,52,37,17,0.33,0.12,BPo
8/15/22,Outside,BP,BPo,,,79,51,39,15,0.29,0.86,BPo
8/15/22,Outside,BP,BPo,,,80,61,42,25,0.41,0.78,BPo
8/15/22,Outside,BP,BPo,,,81,43,32,14,0.33,0.28,BPo
8/15/22,Outside,BP,BPo,,,82,63,43,21,0.33,0.02,BPo
8/15/22,Outside,BP,BPo,,,83,61,42,15,0.25,1.36,BPo
8/15/22,Outside,BP,BPo,,,84,72,42,16,0.22,2.28,BPo
8/15/22,Outside,BP,BPo,,,85,58,41,15,0.26,1.10,BPo
8/15/22,Outside,BP,BPo,,,86,61,48,20,0.33,0.88,BPo
8/15/22,Outside,BP,BPo,,,87,45,33,15,0.33,0.19,BPo
8/15/22,Outside,BP,BPo,,,88,49,40,15,0.31,1.31,BPo
8/15/22,Outside,BP,BPo,,,89,55,34,15,0.27,0.50,BPo
8/15/22,Outside,BP,BPo,,,90,63,34,17,0.27,1.26,BPo
8/15/22,Outside,BP,BPo,,,91,64,34,20,0.31,1.15,BPo
8/15/22,Outside,BP,BPo,,,92,57,44,20,0.35,0.54,BPo
8/15/22,Outside,BP,BPo,,,93,56,38,15,0.27,0.67,BPo
8/15/22,Inside,FB,FBi,,1,1,70,49,20,0.29,0.59,1
8/15/22,Inside,FB,FBi,,1,2,77,43,16,0.21,3.27,1
8/15/22,Inside,FB,FBi,,1,3,73,48,18,0.25,1.39,1
8/15/22,Inside,FB,FBi,,1,4,71,48,17,0.24,1.71,1
8/15/22,Inside,FB,FBi,,1,5,61,42,19,0.31,0.13,1
8/15/22,Inside,FB,FBi,,1,6,69,51,17,0.25,2.12,1
8/15/22,Inside,FB,FBi,,1,7,57,40,15,0.26,0.93,1
8/15/22,Inside,FB,FBi,,1,8,77,51,17,0.22,2.55,1
8/15/22,Inside,FB,FBi,,1,9,70,50,17,0.24,1.93,1
8/15/22,Inside,FB,FBi,,1,10,67,52,16,0.24,2.97,1
8/15/22,Inside,FB,FBi,,1,11,64,48,17,0.27,1.53,1
8/15/22,Inside,FB,FBi,,1,12,57,40,15,0.26,0.93,1
8/15/22,Inside,FB,FBi,,1,13,42,35,14,0.33,1.08,1
8/15/22,Inside,FB,FBi,,1,14,75,55,17,0.23,3.06,1
8/15/22,Inside,FB,FBi,,1,15,68,48,17,0.25,1.54,1
8/15/22,Inside,FB,FBi,,1,16,64,49,17,0.27,1.76,1
8/15/22,Inside,FB,FBi,,1,17,76,57,16,0.21,4.26,1
8/15/22,Inside,FB,FBi,,1,18,58,45,17,0.29,1.14,1
8/15/22,Inside,FB,FBi,,1,19,62,44,16,0.26,1.21,1
8/15/22,Inside,FB,FBi,,1,20,53,38,14,0.26,0.96,1
8/15/22,Inside,FB,FBi,,1,21,52,41,12,0.23,2.76,1
8/15/22,Inside,FB,FBi,,1,22,54,38,13,0.24,1.46,1
8/15/22,Inside,FB,FBi,,1,23,50,46,13,0.26,4.41,1
8/15/22,Inside,FB,FBi,,1,24,62,40,14,0.23,1.79,1
8/15/22,Inside,FB,FBi,,1,25,50,34,15,0.30,0.17,1
8/15/22,Inside,FB,FBi,,1,26,60,42,16,0.27,0.88,1
8/15/22,Inside,FB,FBi,,1,27,50,40,12,0.24,2.55,1
8/15/22,Inside,FB,FBi,,1,28,75,51,16,0.21,2.99,1
8/15/22,Inside,FB,FBi,,1,29,80,46,21,0.26,1.26,1
8/15/22,Inside,FB,FBi,,1,30,57,47,15,0.26,2.64,1
8/15/22,Inside,FB,FBi,,1,31,66,49,14,0.21,3.49,1
8/15/22,Inside,FB,FBi,,2,32,56,43,16,0.29,1.13,2
8/15/22,Inside,FB,FBi,,2,33,70,50,23,0.33,0.17,2
8/15/22,Inside,FB,FBi,,2,34,57,45,17,0.30,1.23,2
8/15/22,Inside,FB,FBi,,2,35,73,45,20,0.27,0.64,2
8/15/22,Inside,FB,FBi,,2,36,58,51,13,0.22,5.42,2
8/15/22,Inside,FB,FBi,,2,37,61,43,19,0.31,0.21,2
8/15/22,Inside,FB,FBi,,2,38,68,50,20,0.29,0.75,2
8/15/22,Inside,FB,FBi,,2,39,69,59,19,0.28,3.55,2
8/15/22,Inside,FB,FBi,,2,40,73,43,19,0.26,1.08,2
8/15/22,Inside,FB,FBi,,2,41,80,45,19,0.24,2.12,2
8/15/22,Inside,FB,FBi,,2,42,68,42,17,0.25,1.14,2
8/15/22,Inside,FB,FBi,,2,43,49,34,12,0.24,1.15,2
8/15/22,Inside,FB,FBi,,2,44,58,47,16,0.28,2.07,2
8/15/22,Inside,FB,FBi,,2,45,50,38,17,0.34,0.39,2
8/15/22,Inside,FB,FBi,,2,46,80,60,20,0.25,2.50,2
8/15/22,Inside,FB,FBi,,2,47,60,40,18,0.30,0.17,2
8/15/22,Inside,FB,FBi,,2,48,57,42,14,0.25,1.74,2
8/15/22,Inside,FB,FBi,,2,49,84,49,24,0.29,0.78,2
8/15/22,Inside,FB,FBi,,2,50,50,37,13,0.26,1.21,2
8/15/22,Inside,FB,FBi,,2,51,62,40,14,0.23,1.79,2
8/15/22,Inside,FB,FBi,,2,52,64,53,19,0.30,2.13,2
8/15/22,Inside,FB,FBi,,2,53,70,45,16,0.23,1.91,2
8/15/22,Inside,FB,FBi,,2,54,79,48,29,0.37,0.67,2
8/15/22,Inside,FB,FBi,,2,55,65,47,17,0.26,1.32,2
8/15/22,Inside,FB,FBi,,2,56,72,45,15,0.21,2.80,2
8/15/22,Inside,FB,FBi,,2,57,80,56,23,0.29,0.64,2
8/15/22,Inside,FB,FBi,,2,58,62,48,12,0.19,4.75,2
8/15/22,Inside,FB,FBi,,2,59,58,46,15,0.26,2.23,2
8/15/22,Inside,FB,FBi,,2,60,48,45,17,0.35,2.88,2
8/15/22,Inside,FB,FBi,,2,61,64,47,19,0.30,0.65,2
8/15/22,Inside,FB,FBi,,2,62,68,44,17,0.25,1.16,2
8/15/22,Inside,FB,FBi,,3,63,58,41,15,0.26,1.10,3
8/15/22,Inside,FB,FBi,,3,64,54,45,17,0.31,1.59,3
8/15/22,Inside,FB,FBi,,3,65,68,59,16,0.24,5.44,3
8/15/22,Inside,FB,FBi,,3,66,61,49,16,0.26,2.42,3
8/15/22,Inside,FB,FBi,,3,67,54,42,17,0.31,0.79,3
8/15/22,Inside,FB,FBi,,3,68,49,39,11,0.22,2.93,3
8/15/22,Inside,FB,FBi,,3,69,76,48,16,0.21,2.86,3
8/15/22,Inside,FB,FBi,,3,70,49,30,14,0.29,0.31,3
8/15/22,Inside,FB,FBi,,3,71,52,42,15,0.29,1.55,3
8/15/22,Inside,FB,FBi,,3,72,49,37,10,0.20,3.05,3
8/15/22,Inside,FB,FBi,,3,73,64,40,15,0.23,1.52,3
8/15/22,Inside,FB,FBi,,3,74,55,41,12,0.22,2.71,3
8/15/22,Inside,FB,FBi,,3,75,64,43,18,0.28,0.46,3
8/15/22,Inside,FB,FBi,,3,76,87,59,20,0.23,2.56,3
8/15/22,Inside,FB,FBi,,3,77,71,41,19,0.27,0.99,3
8/15/22,Inside,FB,FBi,,3,78,71,45,19,0.27,0.73,3
8/15/22,Inside,FB,FBi,,3,79,67,51,17,0.25,2.15,3
8/15/22,Inside,FB,FBi,,3,80,59,46,21,0.36,0.63,3
8/15/22,Inside,FB,FBi,,3,81,64,40,19,0.30,0.24,3
8/15/22,Inside,FB,FBi,,3,82,71,45,18,0.25,1.08,3
8/15/22,Inside,FB,FBi,,3,83,55,41,11,0.20,3.46,3
8/15/22,Inside,FB,FBi,,3,84,53,44,13,0.25,3.09,3
8/15/22,Inside,FB,FBi,,3,85,81,45,14,0.17,5.52,3
8/15/22,Inside,FB,FBi,,3,86,70,43,19,0.27,0.67,3
8/15/22,Inside,FB,FBi,,3,87,70,47,15,0.21,2.67,3
8/15/22,Inside,FB,FBi,,3,88,29,23,10,0.34,0.40,3
8/15/22,Inside,FB,FBi,,3,89,56,47,14,0.25,3.30,3
8/15/22,Inside,FB,FBi,,3,90,53,39,13,0.25,1.62,3
8/15/22,Inside,FB,FBi,,3,91,65,46,14,0.22,2.79,3
8/15/22,Inside,FB,FBi,,3,92,70,49,19,0.27,0.91,3
8/15/22,Inside,FB,FBi,,3,93,64,41,20,0.31,0.08,3
8/15/22,Outside,FB,FBo,,1,1,67,52,20,0.30,1.22,1
8/15/22,Outside,FB,FBo,,1,2,50,37,12,0.24,1.72,1
8/15/22,Outside,FB,FBo,,1,3,76,46,21,0.28,0.68,1
8/15/22,Outside,FB,FBo,,1,4,56,46,15,0.27,2.40,1
8/15/22,Outside,FB,FBo,,1,5,63,37,15,0.24,1.48,1
8/15/22,Outside,FB,FBo,,1,6,62,41,14,0.23,1.86,1
8/15/22,Outside,FB,FBo,,1,7,66,46,22,0.33,0.06,1
8/15/22,Outside,FB,FBo,,1,8,53,40,12,0.23,2.45,1
8/15/22,Outside,FB,FBo,,1,9,54,42,16,0.30,1.04,1
8/15/22,Outside,FB,FBo,,1,10,66,53,18,0.27,2.29,1
8/15/22,Outside,FB,FBo,,1,11,60,39,19,0.32,0.04,1
8/15/22,Outside,FB,FBo,,1,12,75,45,25,0.33,0.34,1
8/15/22,Outside,FB,FBo,,1,13,52,38,17,0.33,0.23,1
8/15/22,Outside,FB,FBo,,1,14,56,44,17,0.30,1.07,1
8/15/22,Outside,FB,FBo,,1,15,56,43,14,0.25,2.00,1
8/15/22,Outside,FB,FBo,,1,16,40,40,21,0.53,4.41,1
8/15/22,Outside,FB,FBo,,1,17,43,26,12,0.28,0.36,1
8/15/22,Outside,FB,FBo,,1,18,46,39,15,0.33,1.45,1
8/15/22,Outside,FB,FBo,,1,19,68,53,22,0.32,0.91,1
8/15/22,Outside,FB,FBo,,1,20,47,40,14,0.30,1.91,1
8/15/22,Outside,FB,FBo,,1,21,60,44,25,0.42,0.91,1
8/15/22,Outside,FB,FBo,,1,22,58,41,15,0.26,1.10,1
8/15/22,Outside,FB,FBo,,1,23,44,41,15,0.34,2.65,1
8/15/22,Outside,FB,FBo,,1,24,57,43,28,0.49,2.85,1
8/15/22,Outside,FB,FBo,,1,25,50,48,14,0.28,4.86,1
8/15/22,Outside,FB,FBo,,1,26,56,45,17,0.30,1.33,1
8/15/22,Outside,FB,FBo,,1,27,65,52,19,0.29,1.71,1
8/15/22,Outside,FB,FBo,,1,28,59,43,20,0.34,0.20,1
8/15/22,Outside,FB,FBo,,1,29,74,52,20,0.27,1.01,1
8/15/22,Outside,FB,FBo,,1,30,70,47,17,0.24,1.53,1
8/15/22,Outside,FB,FBo,,1,31,83,55,26,0.31,0.08,1
8/15/22,Outside,FB,FBo,,2,32,48,37,13,0.27,1.28,2
8/15/22,Outside,FB,FBo,,2,33,57,36,16,0.28,0.38,2
8/15/22,Outside,FB,FBo,,2,34,63,42,23,0.37,0.16,2
8/15/22,Outside,FB,FBo,,2,35,59,43,15,0.25,1.45,2
8/15/22,Outside,FB,FBo,,2,36,61,50,16,0.26,2.75,2
8/15/22,Outside,FB,FBo,,2,37,67,47,16,0.24,1.85,2
8/15/22,Outside,FB,FBo,,2,38,65,43,25,0.38,0.44,2
8/15/22,Outside,FB,FBo,,2,39,66,52,19,0.29,1.61,2
8/15/22,Outside,FB,FBo,,2,40,45,39,11,0.24,3.31,2
8/15/22,Outside,FB,FBo,,2,41,43,30,10,0.23,1.31,2
8/15/22,Outside,FB,FBo,,2,42,57,46,16,0.28,1.86,2
8/15/22,Outside,FB,FBo,,2,43,66,43,22,0.33,0.02,2
8/15/22,Outside,FB,FBo,,2,44,64,41,16,0.25,1.07,2
8/15/22,Outside,FB,FBo,,2,45,62,45,26,0.42,0.98,2
8/15/22,Outside,FB,FBo,,2,46,54,44,12,0.22,3.67,2
8/15/22,Outside,FB,FBo,,2,47,61,46,18,0.30,0.87,2
8/15/22,Outside,FB,FBo,,2,48,74,51,18,0.24,1.75,2
8/15/22,Outside,FB,FBo,,2,49,62,43,17,0.27,0.70,2
8/15/22,Outside,FB,FBo,,2,50,66,44,25,0.38,0.33,2
8/15/22,Outside,FB,FBo,,2,51,70,37,18,0.26,1.81,2
8/15/22,Outside,FB,FBo,,2,52,67,49,18,0.27,1.26,2
8/15/22,Outside,FB,FBo,,2,53,57,44,22,0.39,0.66,2
8/15/22,Outside,FB,FBo,,2,54,82,51,23,0.28,0.57,2
8/15/22,Outside,FB,FBo,,2,55,62,45,21,0.34,0.20,2
8/15/22,Outside,FB,FBo,,2,56,51,45,14,0.27,3.21,2
8/15/22,Outside,FB,FBo,,2,57,46,37,17,0.37,0.73,2
8/15/22,Outside,FB,FBo,,2,58,57,47,15,0.26,2.64,2
8/15/22,Outside,FB,FBo,,2,59,74,41,20,0.27,1.26,2
8/15/22,Outside,FB,FBo,,2,60,64,50,24,0.38,0.75,2
8/15/22,Outside,FB,FBo,,2,61,56,45,17,0.30,1.33,2
8/15/22,Outside,FB,FBo,,2,62,77,54,27,0.35,0.10,2
8/15/22,Outside,FB,FBo,,3,63,58,48,18,0.31,1.68,3
8/15/22,Outside,FB,FBo,,3,64,72,49,21,0.29,0.37,3
8/15/22,Outside,FB,FBo,,3,65,57,39,14,0.25,1.25,3
8/15/22,Outside,FB,FBo,,3,66,64,43,18,0.28,0.46,3
8/15/22,Outside,FB,FBo,,3,67,54,38,14,0.26,0.98,3
8/15/22,Outside,FB,FBo,,3,68,56,39,17,0.30,0.22,3
8/15/22,Outside,FB,FBo,,3,69,43,34,11,0.26,1.68,3
8/15/22,Outside,FB,FBo,,3,70,60,43,18,0.30,0.41,3
8/15/22,Outside,FB,FBo,,3,71,55,35,12,0.22,1.81,3
8/15/22,Outside,FB,FBo,,3,72,52,45,15,0.29,2.58,3
8/15/22,Outside,FB,FBo,,3,73,66,50,16,0.24,2.45,3
8/15/22,Outside,FB,FBo,,3,74,56,37,16,0.29,0.31,3
8/15/22,Outside,FB,FBo,,3,75,54,39,16,0.30,0.46,3
8/15/22,Outside,FB,FBo,,3,76,59,42,15,0.25,1.28,3
8/15/22,Outside,FB,FBo,,3,77,48,37,13,0.27,1.28,3
8/15/22,Outside,FB,FBo,,3,78,45,35,11,0.24,1.87,3
8/15/22,Outside,FB,FBo,,3,79,53,42,18,0.34,0.75,3
8/15/22,Outside,FB,FBo,,3,80,53,34,18,0.34,0.05,3
8/15/22,Outside,FB,FBo,,3,81,52,31,16,0.31,0.26,3
8/15/22,Outside,FB,FBo,,3,82,55,40,14,0.25,1.33,3
8/15/22,Outside,FB,FBo,,3,83,62,40,20,0.32,0.03,3
8/15/22,Outside,FB,FBo,,3,84,54,42,16,0.30,1.04,3
8/15/22,Outside,FB,FBo,,3,85,56,37,15,0.27,0.60,3
8/15/22,Outside,FB,FBo,,3,86,50,36,14,0.28,0.64,3
8/15/22,Outside,FB,FBo,,3,87,46,35,13,0.28,0.90,3
8/15/22,Outside,FB,FBo,,3,88,79,60,23,0.29,1.31,3
8/15/22,Outside,FB,FBo,,3,89,54,40,16,0.30,0.62,3
8/15/22,Outside,FB,FBo,,3,90,67,50,18,0.27,1.46,3
8/15/22,Outside,FB,FBo,,3,91,71,49,18,0.25,1.34,3
8/15/22,Outside,FB,FBo,,3,92,55,26,10,0.18,4.36,3
8/15/22,Outside,FB,FBo,,3,93,50,32,11,0.22,1.60,3
8/15/22,Inside,FC,FCi,1,A,1,50,38,14,0.28,1.02,1
8/15/22,Inside,FC,FCi,1,A,2,63,45,15,0.24,1.90,1
8/15/22,Inside,FC,FCi,1,A,3,68,43,19,0.28,0.47,1
8/15/22,Inside,FC,FCi,1,A,4,74,45,20,0.27,0.76,1
8/15/22,Inside,FC,FCi,1,A,5,60,44,17,0.28,0.83,1
8/15/22,Inside,FC,FCi,1,A,6,52,41,15,0.29,1.27,1
8/15/22,Inside,FC,FCi,1,A,7,50,43,13,0.26,3.07,1
8/15/22,Inside,FC,FCi,1,A,8,65,40,19,0.29,0.32,1
8/15/22,Inside,FC,FCi,1,B,9,45,33,13,0.29,0.55,1
8/15/22,Inside,FC,FCi,1,B,10,49,40,15,0.31,1.31,1
8/15/22,Inside,FC,FCi,1,B,11,67,40,14,0.21,2.59,1
8/15/22,Inside,FC,FCi,1,B,12,49,34,13,0.27,0.71,1
8/15/22,Inside,FC,FCi,1,B,13,52,43,15,0.29,1.86,1
8/15/22,Inside,FC,FCi,1,B,14,52,36,15,0.29,0.36,1
8/15/22,Inside,FC,FCi,1,B,15,55,44,20,0.36,0.82,1
8/15/22,Inside,FC,FCi,1,C,16,77,49,14,0.18,4.55,1
8/15/22,Inside,FC,FCi,1,C,17,55,37,13,0.24,1.39,1
8/15/22,Inside,FC,FCi,1,C,18,73,49,18,0.25,1.46,1
8/15/22,Inside,FC,FCi,1,C,19,56,46,15,0.27,2.40,1
8/15/22,Inside,FC,FCi,1,C,20,50,42,14,0.28,2.19,1
8/15/22,Inside,FC,FCi,1,C,21,52,42,15,0.29,1.55,1
8/15/22,Inside,FC,FCi,1,C,22,52,43,15,0.29,1.86,1
8/15/22,Inside,FC,FCi,1,C,23,64,45,15,0.23,1.94,1
8/15/22,Inside,FC,FCi,1,D,24,75,45,15,0.20,3.33,1
8/15/22,Inside,FC,FCi,1,D,25,54,40,15,0.28,0.93,1
8/15/22,Inside,FC,FCi,1,D,26,79,56,17,0.22,3.42,1
8/15/22,Inside,FC,FCi,1,D,27,75,50,20,0.27,0.86,1
8/15/22,Inside,FC,FCi,1,D,28,74,52,20,0.27,1.01,1
8/15/22,Inside,FC,FCi,1,D,29,62,41,16,0.26,0.89,1
8/15/22,Inside,FC,FCi,1,D,30,76,50,17,0.22,2.36,1
8/15/22,Inside,FC,FCi,1,D,31,67,45,16,0.24,1.60,1
8/15/22,Inside,FC,FCi,2,A,32,80,53,20,0.25,1.42,2
8/15/22,Inside,FC,FCi,2,A,33,67,48,19,0.28,0.75,2
8/15/22,Inside,FC,FCi,2,A,34,70,50,16,0.23,2.50,2
8/15/22,Inside,FC,FCi,2,A,35,65,46,18,0.28,0.78,2
8/15/22,Inside,FC,FCi,2,A,36,71,38,15,0.21,3.13,2
8/15/22,Inside,FC,FCi,2,A,37,53,42,14,0.26,1.88,2
8/15/22,Inside,FC,FCi,2,A,38,78,50,17,0.22,2.60,2
8/15/22,Inside,FC,FCi,2,A,39,49,40,14,0.29,1.64,2
8/15/22,Inside,FC,FCi,2,B,40,63,49,21,0.33,0.74,2
8/15/22,Inside,FC,FCi,2,B,41,48,36,14,0.29,0.69,2
8/15/22,Inside,FC,FCi,2,B,42,61,46,16,0.26,1.60,2
8/15/22,Inside,FC,FCi,2,B,43,68,42,18,0.26,0.78,2
8/15/22,Inside,FC,FCi,2,B,44,63,44,17,0.27,0.84,2
8/15/22,Inside,FC,FCi,2,B,45,49,40,15,0.31,1.31,2
8/15/22,Inside,FC,FCi,2,B,46,51,39,12,0.24,2.21,2
8/15/22,Inside,FC,FCi,2,B,47,66,40,18,0.27,0.65,2
8/15/22,Inside,FC,FCi,2,C,48,58,43,15,0.26,1.46,2
8/15/22,Inside,FC,FCi,2,C,49,57,39,16,0.28,0.47,2
8/15/22,Inside,FC,FCi,2,C,50,65,40,17,0.26,0.82,2
8/15/22,Inside,FC,FCi,2,C,51,64,46,21,0.33,0.19,2
8/15/22,Inside,FC,FCi,2,C,52,50,43,11,0.22,4.39,2
8/15/22,Inside,FC,FCi,2,C,53,48,38,14,0.29,1.16,2
8/15/22,Inside,FC,FCi,2,C,54,55,49,18,0.33,2.57,2
8/15/22,Inside,FC,FCi,2,D,55,84,53,18,0.21,2.95,2
8/15/22,Inside,FC,FCi,2,D,56,62,48,18,0.29,1.25,2
8/15/22,Inside,FC,FCi,2,D,57,58,45,15,0.26,1.94,2
8/15/22,Inside,FC,FCi,2,D,58,70,39,19,0.27,1.13,2
8/15/22,Inside,FC,FCi,2,D,59,72,49,20,0.28,0.64,2
8/15/22,Inside,FC,FCi,2,D,60,71,49,17,0.24,1.82,2
8/15/22,Inside,FC,FCi,2,D,61,51,37,17,0.33,0.17,2
8/15/22,Inside,FC,FCi,2,D,62,59,47,17,0.29,1.58,2
8/15/22,Inside,FC,FCi,3,A,63,81,56,16,0.20,4.29,3
8/15/22,Inside,FC,FCi,3,A,64,65,47,23,0.35,0.19,3
8/15/22,Inside,FC,FCi,3,A,65,49,39,11,0.22,2.93,3
8/15/22,Inside,FC,FCi,3,A,66,55,44,15,0.27,1.86,3
8/15/22,Inside,FC,FCi,3,A,67,76,44,18,0.24,1.88,3
8/15/22,Inside,FC,FCi,3,A,68,44,39,13,0.30,2.43,3
8/15/22,Inside,FC,FCi,3,A,69,71,39,17,0.24,1.97,3
